Season,Run,Tillage,ACCase,PlantDensity,SSplants,RSplants,RRplants,SSseeds,RSseeds,RRseeds,SSrhizomes,RSrhizomes,RRrhizomes
29,149,0,1,0.1889,1889,0,0,2328808,0,0,1245,0,0
29,150,0,1,0.1606,1606,0,0,2079849,0,0,1076,0,0
29,151,0,1,0.1981,1981,0,0,2274084,0,0,1250,0,0
29,152,0,1,0.1855,1855,0,0,2356802,1,0,1285,0,0
29,153,0,1,0.199,1990,0,0,2428256,0,0,1323,0,0
29,154,0,1,0.1891,1891,0,0,2248170,0,0,1203,0,0
29,155,0,1,0.2119,2118,1,0,2692418,1,0,1451,0,0
29,156,0,1,212.554,0,17,2125523,606,4028,205327936,0,17,1381208
29,157,0,1,212.5155,0,0,2125155,1,21,205658757,0,0,1381257
29,158,0,1,0.2144,2144,0,0,2579143,0,0,1366,0,0
29,159,0,1,0.1983,1983,0,0,2350136,0,0,1285,0,0
29,160,0,1,205.049,111,79740,1970639,2691409,7198386,90636293,687,71225,669764
29,161,0,1,0.1981,1981,0,0,2474522,1,0,1353,0,0
29,162,0,1,0.1818,1818,0,0,2339886,0,0,1255,0,0
29,163,0,1,212.611,0,2,2126108,53,222,205461803,0,3,1381208
29,164,0,1,0.1886,1886,0,0,2341492,0,0,1223,0,0
29,165,0,1,0.2004,2004,0,0,2404654,0,0,1288,0,0
29,166,0,1,0.182,1820,0,0,2229015,1,0,1232,0,0
29,167,0,1,0.2058,2058,0,0,2609056,0,0,1430,0,0
29,168,0,1,0.1786,1786,0,0,2160204,0,0,1176,0,0
29,169,0,1,0.1894,1894,0,0,2363384,0,0,1267,0,0
29,170,0,1,212.7187,0,34,2127153,1021,6953,205637965,0,31,1380050
29,171,0,1,212.5176,1,1612,2123563,47570,296096,204948507,3,1593,1380772
29,172,0,1,0.184,1840,0,0,2191839,0,0,1160,0,0
29,173,0,1,0.1923,1923,0,0,2388844,0,0,1290,0,0
29,174,0,1,0.1881,1881,0,0,2305870,0,0,1247,0,0
29,175,0,1,0.1959,1959,0,0,2486582,0,0,1324,0,0
29,176,0,1,0.1888,1888,0,0,2316514,0,0,1242,0,0
29,177,0,1,212.8759,0,53,2128706,1507,10013,205396106,0,51,1382060
29,178,0,1,0.1836,1836,0,0,2328139,1,0,1260,0,0
29,179,0,1,125.0638,919,110638,1139081,2748091,1488988,8103931,1296,2780,8740
29,180,0,1,0.2175,2175,0,0,2611261,0,0,1463,0,0
29,181,0,1,205.2544,120,87848,1964576,2799164,7992304,91740863,595,80921,693441
29,182,0,1,0.1897,1897,0,0,2294362,0,0,1237,0,0
29,183,0,1,0.1795,1795,0,0,2148030,0,0,1137,0,0
29,184,0,1,0.2031,2031,0,0,2523857,0,0,1373,0,0
29,185,0,1,0.1744,1744,0,0,2145170,0,0,1149,0,0
29,186,0,1,0.1891,1891,0,0,2358069,0,0,1294,0,0
29,187,0,1,0.1899,1899,0,0,2267243,0,0,1235,0,0
29,188,0,1,0.2192,2192,0,0,2588501,0,0,1406,0,0
29,189,0,1,212.8309,0,630,2127679,18322,120245,205457598,0,628,1381201
29,190,0,1,212.4943,0,21,2124922,630,3701,205309832,0,21,1382261
29,191,0,1,0.2023,2023,0,0,2451378,0,0,1303,0,0
29,192,0,1,0.2101,2101,0,0,2591923,0,0,1387,0,0
29,193,0,1,0.1994,1994,0,0,2482512,0,0,1294,0,0
29,194,0,1,0.1995,1995,0,0,2435190,0,0,1332,0,0
29,195,0,1,0.2084,2084,0,0,2549322,0,0,1388,0,0
29,196,0,1,0.1748,1748,0,0,2255703,0,0,1244,0,0
29,197,0,1,0.1894,1894,0,0,2309996,0,0,1206,0,0
29,198,0,1,0.182,1820,0,0,2206572,0,0,1208,0,0
29,199,0,1,0.1956,1956,0,0,2433082,0,0,1318,0,0
29,200,0,1,212.5653,0,0,2125653,36,145,205096692,0,0,1380965
29,201,0,1,0.1856,1856,0,0,2346765,0,0,1270,0,0
29,202,0,1,0.1991,1991,0,0,2501114,0,0,1318,0,0
29,203,0,1,0.221,2210,0,0,2673616,0,0,1449,0,0
29,204,0,1,212.6917,0,30,2126887,611,5375,205247856,0,17,1382105
29,205,0,1,212.6395,0,86,2126309,2553,18411,205279688,0,90,1381573
29,206,0,1,0.211,2110,0,0,2523478,1,0,1335,0,0
29,207,0,1,0.189,1890,0,0,2329533,0,0,1212,0,0
29,208,0,1,0.1904,1904,0,0,2362496,0,0,1267,0,0
29,209,0,1,0.2014,2014,0,0,2366054,0,0,1303,0,0
29,210,0,1,0.1955,1955,0,0,2313910,0,0,1251,0,0
29,211,0,1,212.6861,0,503,2126358,14328,96281,205591466,0,506,1379504
29,212,0,1,0.2145,2145,0,0,2679225,0,0,1452,0,0
29,213,0,1,0.1917,1917,0,0,2330893,0,0,1275,0,0
29,214,0,1,0.2133,2133,0,0,2577627,0,0,1397,0,0
29,215,0,1,0.1874,1874,0,0,2359419,0,0,1303,0,0
29,216,0,1,0.1948,1948,0,0,2418221,0,0,1312,0,0
29,217,0,1,212.7103,0,100,2127003,2704,16714,205635110,0,97,1383242
29,218,0,1,0.2121,2121,0,0,2514367,0,0,1339,0,0
29,219,0,1,0.1918,1918,0,0,2344579,0,0,1258,0,0
29,220,0,1,0.1952,1952,0,0,2456926,0,0,1261,0,0
29,221,0,1,212.3913,3,2587,2121323,75617,485810,204771980,2,2535,1379077
29,222,0,1,212.4396,11,14543,2109842,505108,2724326,196725866,23,15477,1362922
29,223,0,1,0.1955,1955,0,0,2305364,0,0,1242,0,0
29,224,0,1,0.1895,1895,0,0,2283364,0,0,1254,0,0
29,225,0,1,0.215,2150,0,0,2560999,0,0,1390,0,0
29,226,0,1,0.206,2060,0,0,2518255,0,0,1376,0,0
29,227,0,1,0.1629,1629,0,0,1973652,0,0,1029,0,0
29,228,0,1,0.2017,2017,0,0,2342812,0,0,1269,0,0
29,229,0,1,0.1914,1761,86,67,2227249,413,192,1198,1,0
29,230,0,1,0.1954,1954,0,0,2439777,0,0,1331,0,0
29,231,0,1,0.2116,2116,0,0,2542122,0,0,1373,0,0
29,232,0,1,0.1925,1925,0,0,2390700,0,0,1283,0,0
29,233,0,1,0.2377,2377,0,0,2808804,0,0,1549,0,0
29,234,0,1,0.1825,1825,0,0,2286113,0,0,1231,0,0
29,235,0,1,0.1758,1758,0,0,2143551,0,0,1135,0,0
29,236,0,1,0.1916,1916,0,0,2397684,0,0,1281,0,0
29,237,0,1,0.2248,2248,0,0,2635977,0,0,1399,0,0
29,238,0,1,0.1922,1922,0,0,2364073,0,0,1278,0,0
29,239,0,1,0.1752,1752,0,0,2262833,0,0,1255,0,0
29,240,0,1,1.8915,1693,3474,13748,2151264,20460,43330,1115,31,35
29,241,0,1,0.1883,1883,0,0,2402858,0,0,1266,0,0
29,242,0,1,0.2055,2055,0,0,2493421,0,0,1286,0,0
29,243,0,1,0.2107,2107,0,0,2530817,0,0,1321,0,0
29,244,0,1,0.2132,2132,0,0,2513861,0,0,1359,0,0
29,245,0,1,0.1866,1866,0,0,2270914,0,0,1234,0,0
29,246,0,1,205.6102,93,78912,1977097,2646889,7505295,96214104,561,77832,757937
29,247,0,1,0.1929,1929,0,0,2340665,0,0,1256,0,0
29,248,0,1,0.1946,1946,0,0,2446407,0,0,1363,0,0
29,249,0,1,212.645,2,534,2125914,16921,107227,205126936,0,576,1380251
29,250,0,1,0.1857,1857,0,0,2286027,0,0,1193,0,0
29,251,0,1,0.1906,1906,0,0,2315251,0,0,1261,0,0
29,252,0,1,0.215,2150,0,0,2682717,0,0,1530,0,0
29,253,0,1,212.5862,0,81,2125781,2607,16498,205717604,0,85,1382564
29,254,0,1,0.1935,1935,0,0,2297720,0,0,1237,0,0
29,255,0,1,212.7769,0,7,2127762,189,1348,205196783,0,9,1381834
29,256,0,1,0.1976,1976,0,0,2369206,0,0,1295,0,0
29,257,0,1,0.217,2170,0,0,2658717,0,0,1467,0,0
29,258,0,1,0.1939,1939,0,0,2324956,0,0,1232,0,0
29,259,0,1,212.5431,0,6,2125425,165,975,205199678,0,9,1382289
29,260,0,1,0.1918,1918,0,0,2398863,0,0,1308,0,0
29,261,0,1,0.2003,2003,0,0,2411765,0,0,1317,0,0
29,262,0,1,0.212,2120,0,0,2625547,0,0,1420,0,0
29,263,0,1,0.185,1850,0,0,2232612,0,0,1268,0,0
29,264,0,1,0.1987,1987,0,0,2383645,0,0,1295,0,0
29,265,0,1,0.2073,2073,0,0,2568147,0,0,1382,0,0
29,266,0,1,0.2066,2066,0,0,2516844,0,0,1318,0,0
29,267,0,1,0.2169,2169,0,0,2571197,0,0,1430,0,0
29,268,0,1,0.2058,2058,0,0,2543987,0,0,1394,0,0
29,269,0,1,212.8132,0,409,2127723,11930,78303,205576902,0,429,1381356
29,270,0,1,0.1698,1698,0,0,2086097,0,0,1134,0,0
29,271,0,1,0.2084,2084,0,0,2479464,0,0,1349,0,0
29,272,0,1,0.19,1900,0,0,2274374,1,0,1202,0,0
29,273,0,1,0.1905,1905,0,0,2279162,0,0,1180,0,0
29,274,0,1,0.208,2080,0,0,2518960,0,0,1339,0,0
29,275,0,1,0.1743,1743,0,0,2093571,0,0,1126,0,0
29,276,0,1,0.2252,2252,0,0,2735608,0,0,1430,0,0
29,277,0,1,0.1856,1856,0,0,2321955,0,0,1240,0,0
29,278,0,1,0.1939,1939,0,0,2324573,0,0,1309,0,0
29,279,0,1,0.1951,1951,0,0,2331229,0,0,1255,0,0
29,280,0,1,0.231,2310,0,0,2723005,0,0,1479,0,0
29,281,0,1,0.2028,2028,0,0,2480393,0,0,1338,0,0
29,282,0,1,212.544,0,53,2125387,2002,11875,205319962,0,74,1382621
29,283,0,1,0.2086,2086,0,0,2515639,0,0,1379,0,0
29,284,0,1,0.202,2020,0,0,2489456,0,0,1322,0,0
29,285,0,1,212.4644,15,18030,2106599,620892,3376486,195921946,13,19353,1357806
29,286,0,1,0.1852,1852,0,0,2282524,0,0,1184,0,0
29,287,0,1,0.2078,2078,0,0,2564068,0,0,1429,0,0
29,288,0,1,0.2057,2057,0,0,2541114,0,0,1396,0,0
29,289,0,1,0.2043,2043,0,0,2510723,1,0,1354,0,0
29,290,0,1,0.1899,1899,0,0,2337293,0,0,1225,0,0
29,291,0,1,0.2037,2037,0,0,2470725,0,0,1320,0,0
29,292,0,1,0.2104,2104,0,0,2464392,0,0,1351,0,0
29,293,0,1,212.767,0,6,2127664,157,1021,205558421,0,6,1383111
29,294,0,1,0.209,2090,0,0,2547164,0,0,1431,0,0
29,295,0,1,0.1962,1962,0,0,2506627,0,0,1325,0,0
29,296,0,1,0.1794,1794,0,0,2200903,0,0,1188,0,0
29,297,0,1,0.1888,1888,0,0,2188563,0,0,1212,0,0
29,298,0,1,0.2094,2094,0,0,2547318,0,0,1383,0,0
29,299,0,1,212.5945,0,80,2125865,2330,16175,205501097,0,84,1380748
29,300,0,1,0.1976,1976,0,0,2393596,0,0,1272,0,0
29,301,0,1,0.1933,1933,0,0,2340558,0,0,1254,0,0
29,302,0,1,0.2172,2172,0,0,2655058,0,0,1450,0,0
29,303,0,1,0.2013,2013,0,0,2490908,0,0,1377,0,0
29,304,0,1,0.1724,1724,0,0,2111648,0,0,1116,0,0
29,305,0,1,0.2144,2144,0,0,2525701,0,0,1345,0,0
29,306,0,1,0.1815,1815,0,0,2246370,0,0,1205,0,0
29,307,0,1,0.2034,2034,0,0,2476874,0,0,1322,0,0
29,308,0,1,0.2274,2274,0,0,2711455,0,0,1487,0,0
29,309,0,1,0.2053,2053,0,0,2456715,0,0,1344,0,0
29,310,0,1,0.1823,1823,0,0,2308427,0,0,1275,0,0
29,311,0,1,0.1915,1915,0,0,2262579,0,0,1220,0,0
29,312,0,1,0.1931,1931,0,0,2308427,0,0,1275,0,0
29,313,0,1,0.1893,1893,0,0,2321143,0,0,1250,0,0
29,314,0,1,0.2001,2001,0,0,2508257,0,0,1333,0,0
29,315,0,1,0.2023,2023,0,0,2450625,0,0,1285,0,0
29,316,0,1,0.1891,1891,0,0,2376236,0,0,1262,0,0
29,317,0,1,212.9089,0,2,2129087,76,1082,205368741,0,3,1380729
29,318,0,1,0.1925,1925,0,0,2324819,0,0,1231,0,0
29,319,0,1,0.1875,1875,0,0,2247782,0,0,1183,0,0
29,320,0,1,0.1845,1845,0,0,2274911,0,0,1221,0,0
29,321,0,1,0.1947,1947,0,0,2379150,0,0,1310,0,0
29,322,0,1,0.206,2060,0,0,2402072,0,0,1284,0,0
29,323,0,1,212.4809,1,2121,2122687,65215,409447,205121435,2,2209,1379673
29,324,0,1,212.6681,1,956,2125724,30524,196261,204903488,1,1062,1380981
29,325,0,1,0.179,1790,0,0,2185396,0,0,1170,0,0
29,326,0,1,0.1825,1825,0,0,2278042,0,0,1215,0,0
29,327,0,1,0.2016,2016,0,0,2393078,0,0,1322,0,0
29,328,0,1,0.2087,2087,0,0,2493930,0,0,1351,0,0
29,329,0,1,212.3535,3,10608,2112924,355211,2034544,201039229,10,11417,1368409
29,330,0,1,0.1912,1912,0,0,2429524,0,0,1280,0,0
29,331,0,1,0.2142,2142,0,0,2645212,0,0,1426,0,0
29,332,0,1,0.2033,2033,0,0,2403409,0,0,1289,0,0
29,333,0,1,212.7159,0,325,2126834,10592,65326,205104889,0,356,1379821
29,334,0,1,212.511,0,0,2125110,5,8,205086672,0,0,1382577
29,335,0,1,212.5683,0,13,2125670,689,3572,205227347,0,24,1382837
29,336,0,1,0.2009,2009,0,0,2431378,0,0,1304,0,0
29,337,0,1,0.2196,2196,0,0,2673155,0,0,1378,0,0
29,338,0,1,0.1721,1721,0,0,2182817,0,0,1160,0,0
29,339,0,1,0.2179,2179,0,0,2549197,0,0,1404,0,0
29,340,0,1,0.1867,1867,0,0,2404194,0,0,1277,0,0
29,341,0,1,0.1961,1961,0,0,2348463,0,0,1277,0,0
29,342,0,1,0.214,2140,0,0,2529389,0,0,1371,0,0
29,343,0,1,0.1764,1764,0,0,2191442,0,0,1172,0,0
29,344,0,1,0.1841,1841,0,0,2366474,0,0,1282,0,0
29,345,0,1,212.4695,0,562,2124133,16572,104531,205644332,0,585,1382708
29,346,0,1,0.1996,1996,0,0,2444875,0,0,1307,0,0
29,347,0,1,0.2238,2238,0,0,2672856,0,0,1412,0,0
29,348,0,1,0.2106,2106,0,0,2512350,0,0,1342,0,0
29,349,0,1,0.1751,1751,0,0,2126012,0,0,1125,0,0
29,350,0,1,0.1971,1971,0,0,2452931,0,0,1343,0,0
29,351,0,1,0.2003,2003,0,0,2403209,0,0,1309,0,0
29,352,0,1,0.1938,1938,0,0,2400243,0,0,1283,0,0
29,353,0,1,0.214,2140,0,0,2526812,0,0,1378,0,0
29,354,0,1,0.1965,1965,0,0,2491026,0,0,1327,0,0
29,355,0,1,0.1925,1925,0,0,2299638,0,0,1191,0,0
29,356,0,1,0.1988,1988,0,0,2376617,0,0,1257,0,0
29,357,0,1,0.215,2150,0,0,2584638,0,0,1422,0,0
29,358,0,1,212.9045,0,16,2129029,545,2860,205777177,0,18,1382057
29,359,0,1,0.1926,1926,0,0,2361928,0,0,1262,0,0
29,360,0,1,212.7785,0,0,2127785,133,1028,205267257,0,2,1380048
29,361,0,1,0.1844,1844,0,0,2195230,0,0,1199,0,0
29,362,0,1,0.1999,1999,0,0,2416541,0,0,1279,0,0
29,363,0,1,0.1864,1864,0,0,2337579,0,0,1305,0,0
29,364,0,1,0.2326,2326,0,0,2770970,0,0,1515,0,0
29,365,0,1,0.1919,1919,0,0,2276748,0,0,1246,0,0
29,366,0,1,0.1813,1813,0,0,2268707,0,0,1175,0,0
29,367,0,1,210.7228,44,51737,2055447,1934322,7860257,155510964,80,61555,1269797
29,368,0,1,0.2065,2065,0,0,2473371,0,0,1314,0,0
29,369,0,1,0.2212,2212,0,0,2713557,0,0,1466,0,0
29,370,0,1,0.2163,2163,0,0,2709426,0,0,1454,0,0
29,371,0,1,0.1998,1998,0,0,2484492,0,0,1376,0,0
29,372,0,1,212.741,0,22,2127388,616,3396,205328433,0,27,1381608
29,373,0,1,0.208,2080,0,0,2511298,2,0,1350,0,0
29,374,0,1,0.2061,2061,0,0,2464312,0,0,1303,0,0
29,375,0,1,0.2254,2254,0,0,2739351,0,0,1498,0,0
29,376,0,1,0.19,1900,0,0,2366150,0,0,1293,0,0
29,377,0,1,0.1943,1943,0,0,2405671,0,0,1321,0,0
29,378,0,1,212.7958,0,1,2127957,1,10,205346175,0,0,1380581
29,379,0,1,0.2035,2035,0,0,2477734,0,0,1325,0,0
29,380,0,1,0.1659,1659,0,0,1965595,0,0,1042,0,0
29,381,0,1,0.2005,2005,0,0,2564899,0,0,1378,0,0
29,382,0,1,0.2222,2222,0,0,2573849,0,0,1406,0,0
29,383,0,1,0.1998,1998,0,0,2429273,0,0,1276,0,0
29,384,0,1,0.1742,1742,0,0,2176457,1,0,1190,0,0
29,385,0,1,0.186,1860,0,0,2284460,0,0,1231,0,0
29,386,0,1,212.5397,1,770,2124626,25371,156169,205066873,1,869,1380740
29,387,0,1,212.9164,1,2419,2126744,77182,474419,204564557,4,2605,1378298
29,388,0,1,212.7963,4,3894,2124065,119991,748961,204093370,4,4011,1376152
29,389,0,1,0.2001,2001,0,0,2406647,1,0,1296,0,0
29,390,0,1,0.1904,1904,0,0,2327206,0,0,1292,0,0
29,391,0,1,212.8956,1,353,2128602,10340,67290,205637713,0,357,1381783
29,392,0,1,1.8358,1858,4833,11667,2318432,27961,37178,1203,45,28
29,393,0,1,212.7791,0,37,2127754,1109,7164,205660821,0,44,1381497
29,394,0,1,0.2042,2042,0,0,2480348,0,0,1308,0,0
29,395,0,1,0.1934,1934,0,0,2380710,0,0,1259,0,0
29,396,0,1,212.6658,0,1,2126657,22,72,205611530,0,1,1381222
29,397,0,1,0.1854,1854,0,0,2314254,0,0,1223,0,0
29,398,0,1,0.203,2030,0,0,2500719,0,0,1354,0,0
29,399,0,1,212.4924,1,473,2124450,14042,87935,205270349,0,464,1380824
29,400,0,1,0.1798,1798,0,0,2343076,0,0,1241,0,0
29,401,0,1,0.1982,1982,0,0,2430603,0,0,1318,0,0
29,402,0,1,0.1845,1845,0,0,2327907,0,0,1256,0,0
29,403,0,1,212.7712,0,196,2127516,4906,35582,205360710,0,164,1380277
29,404,0,1,0.2116,2116,0,0,2529807,0,0,1391,0,0
29,405,0,1,0.1962,1962,0,0,2307472,0,0,1246,0,0
29,406,0,1,0.1782,1782,0,0,2196600,0,0,1169,0,0
29,407,0,1,0.1804,1804,0,0,2247215,0,0,1222,0,0
29,408,0,1,0.2038,2038,0,0,2465897,0,0,1332,0,0
29,409,0,1,0.1934,1934,0,0,2382139,0,0,1267,0,0
29,410,0,1,0.2076,2076,0,0,2393268,0,0,1290,0,0
29,411,0,1,0.1985,1985,0,0,2426451,1,0,1326,0,0
29,412,0,1,0.2069,2069,0,0,2563356,0,0,1391,0,0
29,413,0,1,212.6643,0,1,2126642,63,384,205300329,0,0,1381584
29,414,0,1,0.2191,2191,0,0,2686235,0,0,1440,0,0
29,415,0,1,0.1971,1971,0,0,2448618,0,0,1338,0,0
29,416,0,1,0.1825,1825,0,0,2250089,0,0,1253,0,0
29,417,0,1,212.5236,0,3,2125233,185,970,205271536,0,1,1382000
29,418,0,1,0.2209,2209,0,0,2564723,0,0,1464,0,0
29,419,0,1,0.1954,1954,0,0,2290500,0,0,1273,0,0
29,420,0,1,0.1777,1777,0,0,2111202,0,0,1159,0,0
29,421,0,1,211.561,48,59976,2055586,2157618,10234127,175525596,60,65901,1299317
29,422,0,1,0.1732,1732,0,0,2120215,0,0,1115,0,0
29,423,0,1,0.2113,2113,0,0,2609626,0,0,1426,0,0
29,424,0,1,0.2102,2102,0,0,2466279,0,0,1335,0,0
29,425,0,1,0.1896,1896,0,0,2389880,0,0,1250,0,0
29,426,0,1,0.189,1890,0,0,2381778,0,0,1285,0,0
29,427,0,1,0.1945,1945,0,0,2308568,0,0,1257,0,0
29,428,0,1,211.002,40,40204,2069776,1531299,6233265,159989066,56,47834,1290281
29,429,0,1,0.2015,2015,0,0,2473076,0,0,1345,0,0
29,430,0,1,0.1989,1989,0,0,2390010,0,0,1320,0,0
29,431,0,1,0.2087,2087,0,0,2554360,0,0,1393,0,0
29,432,0,1,0.1934,1934,0,0,2343619,0,0,1264,0,0
29,433,0,1,0.2168,2168,0,0,2560240,0,0,1416,0,0
29,434,0,1,0.1691,1691,0,0,2112448,0,0,1135,0,0
29,435,0,1,212.6739,0,433,2126306,12634,77901,205329938,0,441,1380479
29,436,0,1,0.2062,2062,0,0,2485263,0,0,1320,0,0
29,437,0,1,0.2192,2192,0,0,2617796,0,0,1436,0,0
29,438,0,1,212.6848,0,5291,2121557,167124,1021712,203820635,0,5557,1376559
29,439,0,1,0.2106,2106,0,0,2579163,0,0,1387,0,0
29,440,0,1,0.1906,1906,0,0,2331870,0,0,1240,0,0
29,441,0,1,212.2411,5,11001,2111405,358543,2109494,200847022,9,11511,1370053
29,442,0,1,0.2183,2183,0,0,2690212,0,0,1413,0,0
29,443,0,1,0.1999,1999,0,0,2406111,0,0,1258,0,0
29,444,0,1,212.6389,0,143,2126246,4506,29678,205211815,0,148,1382779
29,445,0,1,0.1886,1886,0,0,2242600,0,0,1204,0,0
29,446,0,1,0.1876,1876,0,0,2282928,0,0,1252,0,0
29,447,0,1,0.1933,1933,0,0,2326570,0,0,1269,0,0
29,448,0,1,0.1851,1851,0,0,2256244,1,0,1212,0,0
29,449,0,1,0.1835,1835,0,0,2190526,0,0,1199,0,0
29,450,0,1,212.3478,9,13110,2110359,430240,2526618,200525398,13,13875,1364709
29,451,0,1,0.219,2190,0,0,2695351,0,0,1444,0,0
29,452,0,1,0.1733,1733,0,0,2118132,0,0,1115,0,0
29,453,0,1,212.5064,0,13,2125051,278,1637,205968682,0,10,1383715
29,454,0,1,0.1875,1875,0,0,2317806,0,0,1258,0,0
29,455,0,1,0.2044,2044,0,0,2373466,0,0,1299,0,0
29,456,0,1,0.1914,1914,0,0,2442315,0,0,1329,0,0
29,457,0,1,0.1734,1734,0,0,2145572,0,0,1159,0,0
29,458,0,1,0.2215,2215,0,0,2646354,0,0,1474,0,0
29,459,0,1,212.1166,25,28276,2092865,1026296,4997942,185132750,33,30745,1339194
29,460,0,1,0.2063,2063,0,0,2492257,0,0,1325,0,0
29,461,0,1,0.1587,1587,0,0,1955455,0,0,987,0,0
29,462,0,1,0.1924,1924,0,0,2297831,0,0,1229,0,0
29,463,0,1,0.1905,1905,0,0,2410255,0,0,1317,0,0
29,464,0,1,0.1767,1767,0,0,2228157,0,0,1188,0,0
29,465,0,1,0.1871,1871,0,0,2286203,0,0,1230,0,0
29,466,0,1,0.2043,2043,0,0,2569950,0,0,1395,0,0
29,467,0,1,0.2057,2057,0,0,2560635,0,0,1419,0,0
29,468,0,1,0.2174,2174,0,0,2657325,0,0,1443,0,0
29,469,0,1,0.1847,1847,0,0,2252487,0,0,1208,0,0
29,470,0,1,212.5143,0,384,2124759,11840,75938,205519719,0,390,1381102
29,471,0,1,0.1848,1848,0,0,2290398,0,0,1239,0,0
29,472,0,1,212.5185,1,2052,2123132,62054,395528,204594364,0,2144,1378308
29,473,0,1,211.8769,29,30900,2087840,1106700,5454787,184588106,23,33425,1336300
29,474,0,1,212.859,0,10,2128580,402,2321,205439127,0,17,1382633
29,475,0,1,0.1852,1852,0,0,2264071,0,0,1246,0,0
29,476,0,1,0.2098,2098,0,0,2434817,0,0,1299,0,0
29,477,0,1,0.2133,2133,0,0,2516375,0,0,1313,0,0
29,478,0,1,0.1972,1972,0,0,2422988,0,0,1319,0,0
29,479,0,1,0.2051,2051,0,0,2449289,0,0,1309,0,0
29,480,0,1,0.2067,2067,0,0,2495955,0,0,1304,0,0
29,481,0,1,0.1854,1854,0,0,2224297,0,0,1204,0,0
29,482,0,1,0.1999,1999,0,0,2324776,0,0,1231,0,0
29,483,0,1,0.1794,1794,0,0,2276024,0,0,1183,0,0
29,484,0,1,0.2213,2213,0,0,2679939,0,0,1437,0,0
29,485,0,1,0.2068,2068,0,0,2523536,0,0,1347,0,0
29,486,0,1,0.2015,2015,0,0,2470534,1,0,1311,0,0
29,487,0,1,212.5998,0,5,2125993,96,594,205461949,0,4,1382393
29,488,0,1,0.1855,1855,0,0,2271574,0,0,1171,0,0
29,489,0,1,0.1934,1934,0,0,2484201,0,0,1318,0,0
29,490,0,1,0.1811,1811,0,0,2286519,0,0,1195,0,0
29,491,0,1,0.1998,1998,0,0,2363696,0,0,1259,0,0
29,492,0,1,212.5414,3,3781,2121630,119173,739525,204548956,3,4091,1379106
29,493,0,1,0.1923,1923,0,0,2307853,0,0,1216,0,0
29,494,0,1,0.193,1930,0,0,2288779,0,0,1217,0,0
29,495,0,1,0.1907,1907,0,0,2276094,0,0,1204,0,0
29,496,0,1,0.184,1840,0,0,2259683,0,0,1188,0,0
29,497,0,1,0.1869,1869,0,0,2333066,0,0,1230,0,0
29,498,0,1,212.626,0,24,2126236,851,5934,205512065,0,34,1384218
29,499,0,1,0.183,1830,0,0,2301306,0,0,1235,0,0
29,500,0,1,0.212,2120,0,0,2574544,0,0,1360,0,0
29,501,0,1,0.1935,1935,0,0,2403060,0,0,1259,0,0
29,502,0,1,0.1811,1811,0,0,2249565,0,0,1263,0,0
29,503,0,1,0.1765,1765,0,0,2160215,1,0,1205,0,0
29,504,0,1,0.1752,1752,0,0,2223251,0,0,1153,0,0
29,505,0,1,0.1838,1838,0,0,2227524,0,0,1174,0,0
29,506,0,1,0.2108,2108,0,0,2524717,0,0,1397,0,0
29,507,0,1,0.1995,1995,0,0,2360299,0,0,1268,0,0
29,508,0,1,0.2022,2022,0,0,2457722,0,0,1326,0,0
29,509,0,1,0.1991,1991,0,0,2463549,0,0,1297,0,0
29,510,0,1,0.188,1880,0,0,2216183,0,0,1241,0,0
29,511,0,1,0.1927,1927,0,0,2351253,0,0,1230,0,0
29,512,0,1,0.2107,2107,0,0,2630399,0,0,1420,0,0
29,513,0,1,0.2095,2095,0,0,2540934,0,0,1395,0,0
29,514,0,1,212.8391,0,1982,2126409,59362,380016,204986313,1,2073,1380630
29,515,0,1,0.1949,1949,0,0,2374448,0,0,1298,0,0
29,516,0,1,212.7036,0,342,2126694,9912,66422,205774224,0,337,1380029
29,517,0,1,212.6656,0,153,2126503,4978,32235,205353136,0,178,1383032
29,518,0,1,0.1862,1862,0,0,2152574,0,0,1185,0,0
29,519,0,1,0.1816,1816,0,0,2206788,0,0,1171,0,0
29,520,0,1,0.1832,1832,0,0,2276817,0,0,1232,0,0
29,521,0,1,0.2098,2098,0,0,2612328,0,0,1416,0,0
29,522,0,1,0.205,2050,0,0,2613999,0,0,1403,0,0
29,523,0,1,0.1953,1953,0,0,2435382,0,0,1311,0,0
29,524,0,1,0.1944,1944,0,0,2368427,0,0,1282,0,0
29,525,0,1,0.1838,1838,0,0,2224238,0,0,1186,0,0
29,526,0,1,0.1936,1936,0,0,2347260,0,0,1294,0,0
29,527,0,1,211.9367,16,31614,2087737,1096971,5794010,191619813,33,33484,1342004
29,528,0,1,0.198,1980,0,0,2527813,0,0,1296,0,0
29,529,0,1,0.1996,1996,0,0,2480051,0,0,1306,0,0
29,530,0,1,0.184,1840,0,0,2233901,0,0,1203,0,0
29,531,0,1,0.2042,2042,0,0,2553658,0,0,1377,0,0
29,532,0,1,212.2041,16,23453,2098572,874651,4171117,185753810,33,25749,1343703
29,533,0,1,0.1855,1855,0,0,2249478,0,0,1216,0,0
29,534,0,1,0.1744,1744,0,0,2045287,0,0,1109,0,0
29,535,0,1,0.1909,1909,0,0,2391725,0,0,1256,0,0
29,536,0,1,0.1873,1873,0,0,2276722,0,0,1224,0,0
29,537,0,1,0.1881,1881,0,0,2229149,0,0,1224,0,0
